"Formatted ID","Name","Schedule State","Plan Estimate","Feature","Project","Direct Children Count","Release","Blocked","Parent ID"
"US200975","BDXML: Content development, characterization and release - WW21 S1820","In-Progress","4.0","Feature F4251: BDX ML Q215 BDX-ML Content matchining between sort and class","CLK - Rave","0","Q215","False",""
"US200991","BDXML: Content development, characterization and release - WW23 S2022","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","CLK - Rave","0","Q215","False",""
"US200989","BDXML: Content development, characterization and release - WW25 S2224","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","CLK - Rave","0","Q215","False",""
"US200999","BDXML: Content development, characterization and release - WW27 S2426","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","CLK - Rave","0","Q215","False",""
"US200997","BDXML: Content development, characterization and release for M0 target","Defined","4.0","Feature F4255: BDX ML Q215 Fully validated BDX-ML M0 test collateral in place for the ww23 PO TP","CLK - Rave","0","Q215","False",""
"US201009","BDXML: Content development, characterization and release for PHI target","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","CLK - Rave","0","Q215","False",""
"US200675","SKX: PLL Debug & Characterization  - WW23 S2022","Defined","4.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","CLK - Rave","0","Q215","False",""
"US202659","SKX: PLL Debug Content generation","Defined","4.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","CLK - Rave","0","Q215","False",""
"US200685","SKX: PLL MV - WW23 S2022","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","CLK - Rave","0","Q215","False",""
"US200686","SKX: PLL MV - WW25 S2224","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","CLK - Rave","0","Q215","False",""
"US200687","SKX: PLL MV - WW27 S2426","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","CLK - Rave","0","Q215","False",""
"US200688","SKX: PLL MV - WW29 S2628","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","CLK - Rave","0","Q215","False",""
"US200683","SKX: PLL Debug & Characterization - WW29 S2628","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","CLK - Rave","0","Q215","False",""
"US202637","SKX: PLL Debug & Characterization - WW31 S2830","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","CLK - Rave","0","Q215","False",""
"US200679","SKX: PLL Debug & Characterization  - WW25 S2224","Defined","4.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","CLK - Rave","0","Q215","False",""
"US200681","SKX: PLL Debug & Characterization - WW27 S2426","Defined","4.0","Feature F4097: SKX Q215 Validation samples delivered per PDT requirement","CLK - Rave","0","Q215","False",""
"US200645","SKX: Test Content release - WW23 S2022","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","CLK - Rave","0","Q215","False",""
"US200649","SKX: Test Content release - WW25 S2224","Defined","8.0","Feature F4098: SKX Q215 1st XCC -F samples delivered","CLK - Rave","0","Q215","False",""
"US200651","SKX: Test Content release - WW27 S2426","Defined","8.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","CLK - Rave","0","Q215","False",""
"US200654","SKX: Test Content release - WW29 S2628","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","CLK - Rave","0","Q215","False",""
"US202635","SKX: Test Content release - WW31 S2830","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","CLK - Rave","0","Q215","False",""
"US200641","SKX: Test Content release - WW21 S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","CLK - Rave","0","Q215","False",""
"US200633","SKX: Test Program development & validation - WW19 S1618","In-Progress","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","CLK - Rave","0","Q215","False",""
"US200642","SKX: Test Program development & validation - WW21 S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","CLK - Rave","0","Q215","False",""
"US200659","SKX: Test Program development & validation - WW23 S2022","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","CLK - Rave","0","Q215","False",""
"US200661","SKX: Test Program development & validation - WW25 S2224","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","CLK - Rave","0","Q215","False",""
"US200663","SKX: Test Program development & validation - WW27 S2426","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","CLK - Rave","0","Q215","False",""
"US200666","SKX: Test Program development & validation - WW29 S2628","Defined","8.0","Feature F4099: SKX Q215 Modules ready for ES1","CLK - Rave","0","Q215","False",""
"US202636","SKX: Test Program development & validation - WW31 S2830","Defined","8.0","Feature F4102: SKX Q215 Support future SKX manufacturing development as needed","CLK - Rave","0","Q215","False",""
"US198542","SKX:SIO:TP WW17 Plist/Pattern Release S1618","In-Progress","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198618","SKX:SIO:TP Plist/Pattern Release S1820","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198630","SKX:SIO:TP Plist/Pattern Release S2022","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198700","SKX:SIO:TP Plist/Pattern Release S2224","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198725","SKX:SIO:TP Plist/Pattern Release S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198787","SKX:SIO:TP Plist/Pattern Release S2628","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","SIO - Rave","0","Q215","False",""
"US198796","SKX:SIO:TP Plist/Pattern Release S2830","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","SIO - Rave","0","Q215","False",""
"US198619","SKX:SIO:TP TP support for 1st silicon S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198757","SKX:SIO:TP TP Release S2426","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198788","SKX:SIO:TP TP Release S2628","Defined","8.0","Feature F4099: SKX Q215 Modules ready for ES1","SIO - Rave","0","Q215","False",""
"US198798","SKX:SIO:TP TP Release S2830","Defined","8.0","Feature F4099: SKX Q215 Modules ready for ES1","SIO - Rave","0","Q215","False",""
"US198726","SKX:SIO:TP Volume Run as part of MV S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198792","SKX:SIO:TP Volume Run as part of MV S2628","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198703","SKX:SIO:TP TP support for 1st silicon S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198620","SKX:SIO:TP SKX sort debug - PCIe Reut S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198632","SKX:SIO:TP SKX class debug - PCIe Reut S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198705","SKX:SIO:TP SKX class debug - PCIe Reut S2224","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198727","SKX:SIO:TP SKX class debug - PCIe Reut S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198794","SKX:SIO:TP Reject Validation - Part 1 S2628","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198802","SKX:SIO:TP Reject Validation - Part 1 S2830","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","SIO - Rave","0","Q215","False",""
"US198795","SKX:SIO:TP Reject Validation - Part 2 S2628","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198803","SKX:SIO:TP Reject Validation - Part 2 S2830","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","SIO - Rave","0","Q215","False",""
"US198621","SKX:SIO:TP SKX sort debug - KTI Reut S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198633","SKX:SIO:TP SKX class debug - KTI Reut S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198706","SKX:SIO:TP SKX class debug - KTI Reut S2224","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198728","SKX:SIO:TP SKX class debug - KTI Reut S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198624","SKX:SIO:TP SKX class debug - PCIe/KTI DC S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198712","SKX:SIO:TP SKX class debug - PCIe/KTI DC S2224","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198730","SKX:SIO:TP SKX class debug - PCIe/KTI DC S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198635","SKX:SIO:TP SKX sort debug - PCIe/KTI DC S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198625","SKX:SIO:TP SKX sort debug - lkg/vixvox S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198634","SKX:SIO:TP SKX class debug - lkg/vixvox S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198715","SKX:SIO:TP SKX class debug - lkg/vixvox S2024","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198732","SKX:SIO:TP SKX class debug - lkg/vixvox S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198626","SKX:SIO:TP SKX sort debug - Bandgap S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198636","SKX:SIO:TP SKX class debug - Bandgap S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198744","SKX:SIO:TP SKX class debug - IODV S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198912","BDX:SIO:TP TP release to support M0  S2224","Defined","8.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","SIO - Rave","0","Q215","False",""
"US198716","SKX:SIO:TP SKX class debug - Bandgap S2224","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198741","SKX:SIO:TP SKX class debug - IODV S2224","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198733","SKX:SIO:TP SKX class debug - Bandgap S2426","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198622","SKX:SIO:TP Volume Data Analysis S1820","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198637","SKX:SIO:TP Volume Data Analysis S2022","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198717","SKX:SIO:TP Volume Data Analysis S2224","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198734","SKX:SIO:TP Volume Data Analysis S2426","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","SIO - Rave","0","Q215","False",""
"US198554","SKX:SIO:TP WW18 Plist/Pattern Release S1618","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198557","SKX:SIO:TP SKX WW17.3 Release S1618","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198555","SKX:SIO:TP SKX WW18.3 Release S1618","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198559","SKX:SIO:TP Check-in BSCAN/Uniphy VTPSIM into regression S1618","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198562","SKX:SIO:UNIPHY Enable A2D capture S1618","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198623","SKX:SIO:UNIPHY Enable MV automation  S1618","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US199494","SKX:SIO:UNIPHY Enable BG MV setup S1618","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198573","SKX:SIO:UNIPHY Python script to support per pin RX Detect S1618","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US200634","(Copy of) SKX:SIO:UNIPHY Python script to support per pin Vix  S1618","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","SIO - Rave","0","Q215","False",""
"US198575","BDX:SIO:TP TP release to support B0 S1618","Defined","8.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","SIO - Rave","0","Q215","False",""
"US198613","BDX:SIO:TP TP release to support B0 S1820","Defined","4.0","Feature F4247: BDX ML Q215 Release BDX-ML ELT TP with HOT, COLD, FQA, CMT-OLF and EDC capability at PO+4wks (ww21TP)","SIO - Rave","0","Q215","False",""
"US198639","BDX:SIO:TP TP release to support B0 S2022","Defined","4.0","Feature F4246: BDX ML Q215 Content deployed at QS levels","SIO - Rave","0","Q215","False",""
"US198908","BDX:SIO:TP TP release to support R0  S2224","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","SIO - Rave","0","Q215","False",""
"US198923","BDX:SIO:TP TP release to support R0  S2426","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","SIO - Rave","0","Q215","False",""
"US198926","BDX:SIO:TP TP release to support R0  S2628","Defined","8.0","Feature F4254: BDX ML Q215 R0 EP Pre-QS Complete in ww29TP","SIO - Rave","0","Q215","False",""
